Date,Mobility
15-02-2020,5778842.0671740435
16-02-2020,5569221.597778339
17-02-2020,5546240.2070150245
18-02-2020,5793664.820757252
19-02-2020,5581236.338274946
20-02-2020,5564789.572351531
21-02-2020,4887157.3695511855
22-02-2020,5697912.503287033
23-02-2020,5402577.737740752
24-02-2020,5492694.710418596
25-02-2020,5526464.592366708
26-02-2020,5315388.23943234
27-02-2020,5368332.076345984
28-02-2020,5509817.541115981
29-02-2020,5482954.309463696
01-03-2020,5530945.285312233
02-03-2020,5548993.133629612
03-03-2020,5678638.405657845
04-03-2020,5508565.5542317
05-03-2020,5498601.938003243
06-03-2020,5434442.49797686
07-03-2020,5472414.771124925
08-03-2020,5738592.646858046
09-03-2020,5792089.47593576
10-03-2020,4876345.948420146
11-03-2020,5278289.508759327
12-03-2020,5299491.658046764
13-03-2020,5304648.415766258
14-03-2020,5648550.079271387
15-03-2020,5593752.595790679
16-03-2020,5352962.749552008
17-03-2020,5226597.658729962
18-03-2020,5022104.598154208
19-03-2020,5086914.365382088
20-03-2020,5091495.200991269
21-03-2020,5148016.839475841
22-03-2020,4205711.311999757
23-03-2020,4300162.975066981
24-03-2020,4059774.5031837807
25-03-2020,4011311.35921566
26-03-2020,4118476.757499702
27-03-2020,4157377.659594836
28-03-2020,4251599.688435204
29-03-2020,4471834.101260862
30-03-2020,4166739.616140511
31-03-2020,4143133.635748167
01-04-2020,4117224.7706154217
02-04-2020,4091991.970256644
03-04-2020,4223038.039351527
04-04-2020,4344395.182636451
05-04-2020,4526204.47281363
06-04-2020,4250098.748704897
07-04-2020,4325648.339598859
08-04-2020,4330805.097318351
09-04-2020,4350680.854630324
10-04-2020,4354511.22037435
11-04-2020,4553220.125975358
12-04-2020,4801916.045221038
13-04-2020,4410809.643585367
14-04-2020,4333583.761505411
15-04-2020,4356613.819787442
16-04-2020,4327625.058775822
17-04-2020,4307723.563891379
18-04-2020,4297860.090326578
19-04-2020,4510233.48633687
20-04-2020,4218932.983189003
21-04-2020,4263491.35632191
22-04-2020,4257458.248501136
23-04-2020,4273329.09231424
24-04-2020,4305721.107141945
25-04-2020,4389329.192552359
26-04-2020,4626159.181483803
27-04-2020,4325596.864453917
28-04-2020,4448257.469768063
29-04-2020,4403799.23929881
30-04-2020,4411734.6612053625
01-05-2020,4480549.341932112
02-05-2020,4648267.029772066
03-05-2020,4858537.826369267
04-05-2020,4626990.4753934415
05-05-2020,4711125.815395453
06-05-2020,4635601.962073962
07-05-2020,4620232.635279984
08-05-2020,4729549.300495832
09-05-2020,4815735.764765992
10-05-2020,4614393.393833224
11-05-2020,4718359.434955566
12-05-2020,4721138.099142624
13-05-2020,4644938.181047166
14-05-2020,4654876.059703151
15-05-2020,4725693.197179334
16-05-2020,4968158.530903155
17-05-2020,4721633.197208452
18-05-2020,4760789.471102912
19-05-2020,4765570.592039405
20-05-2020,4711174.482914167
21-05-2020,4755532.570719763
22-05-2020,4773380.13370983
23-05-2020,4946354.721932934
24-05-2020,4746940.402658414
25-05-2020,4652799.197862532
26-05-2020,4856289.224400032
27-05-2020,4780089.306304573
28-05-2020,4726543.8097081445
29-05-2020,4825097.721311666
30-05-2020,5012665.428891121
31-05-2020,4744436.428889853
01-06-2020,4878817.765662936
02-06-2020,4976821.492728617
03-06-2020,4861620.529874367
04-06-2020,4871558.408530354
05-06-2020,4823771.3293362
06-06-2020,5083508.303939776
07-06-2020,4739855.593280672
08-06-2020,4976145.427954649
09-06-2020,4935892.396311577
10-06-2020,4874236.930053755
11-06-2020,4921173.396719097
12-06-2020,4996597.107376932
13-06-2020,5092647.0452118935
14-06-2020,4746539.028302944
15-06-2020,4976821.492728617
16-06-2020,5016598.744925031
17-06-2020,4908657.139203365
18-06-2020,4939722.762055603
19-06-2020,4956243.933070204
20-06-2020,5154525.726743271
21-06-2020,4719879.693305044
22-06-2020,4997949.236924869
23-06-2020,4958372.270055767
24-06-2020,4850430.664334101
25-06-2020,4968210.006048096
26-06-2020,4980726.263563829
27-06-2020,5207320.753474546
28-06-2020,4670464.9904436115
29-06-2020,4787147.574408998
30-06-2020,4975669.648507992
01-07-2020,4929208.961289305
02-07-2020,4944403.74032844
03-07-2020,4995345.120492651
04-07-2020,5186943.479143446
05-07-2020,4678400.412350164
06-07-2020,5016498.602261376
07-07-2020,4990113.957681974
08-07-2020,4824621.94186501
09-07-2020,4924527.983016469
10-07-2020,4913988.444677699
11-07-2020,5082133.244445595
12-07-2020,4702882.742843788
13-07-2020,5021855.645308181
14-07-2020,5060956.832730627
15-07-2020,4982754.457885734
16-07-2020,4945079.805102409
17-07-2020,4980150.341453517
18-07-2020,5244493.889238744
19-07-2020,4744462.166462325
20-07-2020,5042307.324730465
21-07-2020,5007987.258244511
22-07-2020,4966883.61407263
23-07-2020,4962953.105664947
24-07-2020,5035698.294799379
25-07-2020,5242316.884734468
26-07-2020,4770946.9537053825
27-07-2020,5043559.311614746
28-07-2020,4994044.4660896575
29-07-2020,4782191.9057176635
30-07-2020,4903976.160930528
31-07-2020,5029014.859777109
01-08-2020,5085313.282988124
02-08-2020,5091792.821356011
03-08-2020,4880823.030038598
04-08-2020,5037752.226693755
05-08-2020,4927882.56931384
06-08-2020,4992692.33654172
07-08-2020,5074223.560111514
08-08-2020,5135853.288796864
