1,0,0,6855708
1,0,0,6855708
1,0,0,6855708
1,0,0,6855708
1,0,0,6855708
2,0,0,6855708
2,0,0,6855708
2,0,0,6855708
4,0,0,6855708
10,0,0,6855708
13,0,0,6855708
13,0,0,6855708
13,1,0,6855708
16,1,0,6855708
22,1,0,6855708
22,1,0,6855708
32,1,0,6855708
32,1,0,6855708
41,1,1,6855708
61,1,3,6855708
61,1,3,6855708
77,1,3,6855708
93,1,3,6855708
110,1,3,6855708
110,1,3,6855708
120,3,3,6855708
133,3,3,6855708
157,4,4,6855708
163,4,4,6855708
187,4,4,6855708
248,8,4,6855708
267,8,4,6855708
318,8,4,6855708
333,20,6,6855708
368,23,6,6855708
391,27,8,6855708
412,30,8,6855708
438,30,10,6855708
446,35,11,6855708
470,37,12,6855708
479,43,14,6855708
494,46,16,6855708
508,50,17,6855708
520,54,17,6855708
527,54,18,6855708
541,60,19,6855708
548,62,19,6855708
576,62,19,6855708
582,67,19,6855708
609,76,20,6855708
619,77,20,6855708
630,80,20,6855708
632,80,20,6855708
641,80,21,6855708
658,85,21,6855708
663,86,21,6855708
668,86,21,6855708
672,99,21,6855708
673,102,21,6855708
677,103,21,6855708
677,108,21,6855708
682,113,22,6855708
688,140,22,6855708
696,140,22,6855708
704,143,24,6855708
707,145,24,6855708
710,145,24,6855708
717,145,24,6855708
721,150,24,6855708
725,150,24,6855708
729,192,24,6855708
733,197,25,6855708
737,200,25,6855708
740,200,25,6855708
741,206,25,6855708
750,206,25,6855708
784,220,25,6855708
796,223,26,6855708
809,234,26,6855708
845,234,26,6855708
859,234,26,6855708
870,234,26,6855708
878,236,26,6855708
886,236,26,6855708
891,246,26,6855708
902,247,26,6855708
911,247,26,6855708
931,251,26,6855708
954,251,26,6855708
961,251,26,6855708
1024,663,26,6855708
1086,663,26,6855708
1097,667,26,6855708
1114,688,26,6855708
1119,688,26,6855708
1140,689,26,6855708
1161,692,26,6855708
1168,699,26,6855708
1172,705,26,6855708
1191,708,26,6855708
1220,712,27,6855708
1233,715,27,6855708
1242,719,27,6855708
1256,724,27,6855708
1306,731,28,6855708
1312,768,28,6855708
1320,768,29,6855708
1331,768,30,6855708
1350,779,30,6855708
1368,795,30,6855708
1388,832,30,6855708
1402,845,31,6855708
1422,853,31,6855708
1442,868,32,6855708
1446,868,32,6855708
1464,875,32,6855708
1473,889,32,6855708
1489,907,32,6855708
1495,944,32,6855708
1510,960,32,6855708
1536,1006,32,6855708
1587,1068,32,6855708
1603,1077,32,6855708
1622,1098,32,6855708
1644,1103,33,6855708
1662,1144,33,6855708
1697,1144,33,6855708
1719,1153,33,6855708
1740,1153,34,6855708
1745,1170,34,6855708
1778,1183,34,6855708
1788,1223,34,6855708
1796,1242,35,6855708
1830,1292,35,6855708
1855,1304,35,6855708
1873,1311,36,6855708
1885,1311,36,6855708
1907,1348,36,6855708
1946,1368,36,6855708
2011,1368,36,6855708
2082,1402,36,6855708
2168,1402,36,6855708
2334,1420,36,6855708
2419,1423,36,6855708
2451,1452,37,6855708
2542,1455,38,6855708
2599,1485,40,6855708
2700,1485,40,6855708
2775,1485,40,6855708
2859,1515,40,6855708
2905,1562,41,6855708
2980,1577,41,6855708
3104,1607,43,6855708
3260,1619,43,6855708
3407,1666,46,6855708
3582,1671,47,6855708
3750,1692,51,6855708
3882,1709,51,6855708
4023,1710,54,6855708
4205,1753,55,6855708
4334,1753,57,6855708
4555,1761,61,6855708
4730,1761,61,6855708
4885,1795,62,6855708
5062,1837,65,6855708
5062,1837,65,6855708
5417,1880,68,6855708
5672,1974,70,6855708
5951,2042,70,6855708
6223,2043,78,6855708
6517,2127,78,6855708
6812,2290,80,6855708
7121,2377,87,6855708
7413,2407,89,6855708
7711,2496,92,6855708
8045,2551,94,6855708
8442,2650,97,6855708
8881,2724,103,6855708
9337,2809,105,6855708
9758,2852,107,6855708
10347,2928,109,6855708
10952,3040,113,6855708
11580,3204,116,6855708
12191,3346,121,6855708
12698,3625,123,6855708
13155,3704,126,6855708
13687,3723,138,6855708
14248,3955,139,6855708
14937,4133,146,6855708
15613,4260,148,6855708
16275,4484,155,6855708
16870,4693,160,6855708
17308,4811,167,6855708
17777,4988,171,6855708
18375,5195,177,6855708
18963,5338,179,6855708
19490,5592,183,6855708
20011,5868,187,6855708
20426,6139,191,6855708
20826,6430,200,6855708
21324,6722,207,6855708
21877,7024,212,6855708
22437,7312,219,6855708
22983,7312,229,6855708
23669,7936,239,6855708
24310,8334,241,6855708
25401,8765,246,6855708
25449,9216,252,6855708
26083,9634,259,6855708
26768,10217,263,6855708
27518,10739,281,6855708
28297,11440,286,6855708
29303,12047,297,6855708
29987,12507,307,6855708
30852,12878,315,6855708
31792,13527,328,6855708
32819,14112,329,6855708
33962,14778,333,6855708
35242,15434,340,6855708
36254,16089,347,6855708
37272,16676,351,6855708
38377,17110,361,6855708
39634,17565,367,6855708
40882,18103,374,6855708
42173,18739,386,6855708
43494,19259,398,6855708
44482,19782,406,6855708
45657,20243,414,6855708
46918,20490,424,6855708
48377,21120,433,6855708
49744,21760,439,6855708
51170,22407,450,6855708
52558,22719,455,6855708
53568,23501,459,6855708
54624,23941,466,6855708
55869,24581,479,6855708
57246,25164,499,6855708
58745,25994,501,6855708
60113,26468,509,6855708
61284,27197,517,6855708
62286,28062,520,6855708
62944,28855,526,6855708
64336,29498,531,6855708
65577,30470,536,6855708
67027,31409,552,6855708
68479,32412,559,6855708
69906,33438,562,6855708
71390,34803,565,6855708
72186,35545,579,6855708
73995,36797,590,6855708
75845,37787,602,6855708
77778,39123,610,6855708
79529,40352,625,6855708
81228,41624,637,6855708
82617,42904,643,6855708
83697,43885,652,6855708
85209,43885,667,6855708
87097,45032,676,6855708
89186,45820,683,6855708
91328,45820,700,6855708
93097,46602,713,6855708
94236,46602,723,6855708
95355,51728,732,6855708
96907,53360,749,6855708
98829,54869,763,6855708
100703,55706,775,6855708
102607,57693,796,6855708
104267,58538,806,6855708
105430,60416,817,6855708
106446,61263,827,6855708
107953,62395,839,6855708
110037,62528,852,6855708
111946,63404,868,6855708
113655,64685,884,6855708
115283,66135,894,6855708
116476,67667,900,6855708
117517,69079,911,6855708
118705,70555,934,6855708
120341,71236,950,6855708
122200,72152,974,6855708
123982,74008,980,6855708
125678,74950,991,6855708
126944,76774,1004,6855708
127944,83034,1018,6855708
129455,83034,1033,6855708
131297,83034,1055,6855708
132817,84142,1067,6855708
134295,86019,1078,6855708
134295,86019,1078,6855708
137112,90229,1099,6855708
138096,90229,1115,6855708
139135,93100,1136,6855708
140409,94042,1156,6855708
142187,95737,1170,6855708
143705,97647,1182,6855708
145245,98584,1190,6855708
146520,101334,1200,6855708
147613,103057,1210,6855708
148877,104207,1223,6855708
150933,104207,1234,6855708
153049,106712,1248,6855708
154944,106712,1259,6855708
156570,110535,1270,6855708
158104,112333,1281,6855708
159286,113948,1294,6855708
160979,115124,1311,6855708
163225,116143,1333,6855708
165933,117311,1353,6855708
168069,118947,1367,6855708
169472,120780,1379,6855708
171226,122657,1394,6855708
172820,124234,1409,6855708
175118,125473,1430,6855708
177996,126460,1456,6855708
181503,127959,1468,6855708
183888,127959,1479,6855708
186408,131000,1489,6855708
189278,132768,1499,6855708
192139,134367,1512,6855708
195759,135596,1529,6855708
199925,136566,1550,6855708
204699,137582,1566,6855708
210139,138839,1570,6855708
215553,140569,1590,6855708
219296,142239,1606,6855708
222391,143716,1629,6855708
226948,144857,1705,6855708
231936,145873,1740,6855708
237132,147746,1781,6855708
243286,147746,1825,6855708
249158,151080,1866,6855708
252812,153038,1906,6855708
255956,154608,1959,6855708
260315,156084,2020,6855708
264647,157202,2084,6855708
269241,158822,2151,6855708
272461,162007,2208,6855708
276587,164348,2270,6855708
279597,165729,2320,6855708
282249,168142,2374,6855708
285754,168749,2477,6855708
289660,170067,2553,6855708
293157,172497,2621,6855708
296282,175397,2680,6855708
298913,178472,3031,6855708
301052,180877,3082,6855708
303072,180877,3145,6855708
305842,186052,3226,6855708
309162,188824,3315,6855708
312269,192324,3397,6855708
315340,194430,3495,6855708
317836,201137,3562,6855708
319917,206523,3616,6855708
321980,211879,3677,6855708
324866,215359,3737,6855708
328023,217578,3803,6855708
331159,222078,3866,6855708
334093,224380,3915,6855708
336999,226658,3961,6855708
339129,239293,3993,6855708
340868,245093,4037,6855708
343601,248720,4092,6855708
346080,250994,4152,6855708
348810,256109,4206,6855708
351065,260390,4257,6855708
353371,264894,4297,6855708
355073,268071,4340,6855708
356614,272200,4387,6855708
359337,275149,4446,6855708
362850,277741,4508,6855708
366319,281194,4560,6855708
369692,285050,4610,6855708
372792,288505,4652,6855708
375050,291590,4692,6855708
376938,294270,4743,6855708
380036,296237,4805,6855708
383499,298406,4866,6855708
386868,300923,4919,6855708
390070,304191,4971,6855708
393228,307256,5013,6855708
395604,310304,5046,6855708
397887,312747,5089,6855708
401826,314783,5134,6855708
405407,318800,5180,6855708
408909,319629,5230,6855708
411839,321990,5278,6855708
415362,325818,5334,6855708
418448,328706,5380,6855708
419953,331506,5422,6855708
423433,333648,5474,6855708
426977,335333,5536,6855708
430734,337975,5609,6855708
434322,340399,5664,6855708
436575,343099,5715,6855708
439568,343099,5757,6855708
441014,347563,5808,6855708
444865,349223,5850,6855708
448721,350694,5903,6855708
