2,0,0,1198573
3,0,0,1198573
6,0,0,1198573
6,0,0,1198573
14,0,0,1198573
26,0,0,1198573
26,0,0,1198573
33,0,0,1198573
46,0,0,1198573
49,0,0,1198573
67,0,0,1198573
67,0,0,1198573
84,0,0,1198573
95,3,1,1198573
116,3,1,1198573
124,3,3,1198573
132,3,3,1198573
146,4,3,1198573
162,15,5,1198573
179,15,5,1198573
214,15,5,1198573
230,22,7,1198573
262,23,8,1198573
320,28,9,1198573
356,28,10,1198573
396,28,11,1198573
426,33,11,1198573
446,37,9,1198573
465,45,9,1198573
494,47,9,1198573
526,52,9,1198573
564,53,10,1198573
595,58,10,1198573
616,61,10,1198573
633,65,11,1198573
662,65,12,1198573
695,65,12,1198573
715,65,12,1198573
735,77,12,1198573
750,77,12,1198573
761,79,12,1198573
767,81,12,1198573
772,81,12,1198573
784,98,12,1198573
790,98,13,1198573
795,98,13,1198573
804,98,14,1198573
810,148,14,1198573
817,148,14,1198573
822,148,15,1198573
837,148,15,1198573
843,148,15,1198573
850,296,15,1198573
857,296,15,1198573
864,296,15,1198573
872,296,15,1198573
874,296,15,1198573
878,296,15,1198573
883,296,15,1198573
889,400,15,1198573
891,400,15,1198573
892,401,15,1198573
898,401,16,1198573
901,401,16,1198573
903,449,16,1198573
905,449,17,1198573
907,481,17,1198573
910,481,17,1198573
914,515,17,1198573
916,515,17,1198573
917,515,17,1198573
918,515,17,1198573
922,516,17,1198573
923,561,17,1198573
927,561,17,1198573
927,594,17,1198573
935,594,17,1198573
937,594,17,1198573
939,594,17,1198573
939,594,17,1198573
941,784,17,1198573
942,784,17,1198573
944,790,17,1198573
944,790,17,1198573
949,790,17,1198573
952,790,17,1198573
958,790,17,1198573
958,790,17,1198573
960,807,17,1198573
960,807,18,1198573
964,807,18,1198573
970,807,18,1198573
972,807,18,1198573
974,807,18,1198573
975,807,18,1198573
980,807,18,1198573
980,807,18,1198573
983,807,18,1198573
985,807,18,1198573
985,816,18,1198573
985,816,18,1198573
985,818,19,1198573
985,818,19,1198573
985,824,19,1198573
986,824,19,1198573
988,824,19,1198573
990,824,19,1198573
991,824,19,1198573
992,824,19,1198573
992,824,19,1198573
994,824,19,1198573
994,833,19,1198573
996,833,19,1198573
998,833,19,1198573
999,833,19,1198573
999,833,19,1198573
999,839,19,1198573
1002,839,19,1198573
1003,839,19,1198573
1004,839,19,1198573
1005,839,19,1198573
1008,839,19,1198573
1010,839,19,1198573
1013,839,19,1198573
1014,839,19,1198573
1021,839,19,1198573
1022,839,19,1198573
1023,839,19,1198573
1025,839,19,1198573
1031,845,19,1198573
1033,845,19,1198573
1037,845,19,1198573
1038,845,19,1198573
1038,847,19,1198573
1040,847,19,1198573
1040,847,19,1198573
1045,847,19,1198573
1047,847,19,1198573
1053,852,19,1198573
1057,852,19,1198573
1060,852,19,1198573
1067,852,19,1198573
1080,852,19,1198573
1090,852,19,1198573
1114,852,19,1198573
1124,852,19,1198573
1150,856,19,1198573
1155,856,19,1198573
1180,856,19,1198573
1195,856,19,1198573
1208,856,19,1198573
1222,856,19,1198573
1233,856,19,1198573
1242,870,19,1198573
1252,870,19,1198573
1277,870,20,1198573
1291,870,20,1198573
1305,870,20,1198573
1318,870,20,1198573
1332,870,20,1198573
1339,870,20,1198573
1351,870,20,1198573
1359,878,20,1198573
1385,878,20,1198573
1395,878,20,1198573
1406,878,20,1198573
1417,878,20,1198573
1421,878,20,1198573
1451,878,20,1198573
1474,935,20,1198573
1484,935,20,1198573
1467,935,20,1198573
1481,935,20,1198573
1483,935,20,1198573
1487,935,20,1198573
1488,1139,20,1198573
1490,1139,21,1198573
1495,1139,21,1198573
1498,1139,21,1198573
1502,1139,21,1198573
1507,1237,21,1198573
1509,1237,21,1198573
1510,1237,22,1198573
1511,1237,22,1198573
1514,1237,22,1198573
1517,1237,22,1198573
1520,1237,22,1198573
1523,1281,22,1198573
1526,1281,22,1198573
1534,1282,22,1198573
1540,1282,22,1198573
1548,1282,22,1198573
1558,1282,22,1198573
1565,1282,22,1198573
1590,1282,22,1198573
1600,1282,22,1198573
1603,1369,22,1198573
1618,1369,22,1198573
1654,1369,22,1198573
1663,1369,22,1198573
1671,1369,22,1198573
1684,1369,22,1198573
1696,1369,22,1198573
1713,1369,22,1198573
1743,1369,22,1198573
1755,1369,22,1198573
1772,1369,22,1198573
1789,1369,22,1198573
1811,1369,22,1198573
1824,1369,22,1198573
1847,1369,22,1198573
1876,1369,23,1198573
1897,1369,24,1198573
