1,0,0,39309788
1,0,0,39309788
5,0,0,39309788
7,0,0,39309788
7,0,0,39309788
13,0,0,39309788
19,0,0,39309788
26,0,0,39309788
32,0,0,39309788
35,0,2,39309788
35,0,2,39309788
40,0,3,39309788
54,0,4,39309788
60,0,6,39309788
60,3,6,39309788
71,3,7,39309788
71,15,7,39309788
71,15,8,39309788
101,24,9,39309788
110,26,10,39309788
116,26,10,39309788
124,26,10,39309788
154,32,11,39309788
164,43,12,39309788
192,43,13,39309788
208,49,17,39309788
214,51,17,39309788
233,57,20,39309788
266,57,23,39309788
316,75,27,39309788
346,103,29,39309788
382,105,36,39309788
458,122,40,39309788
506,131,42,39309788
547,143,42,39309788
630,152,46,39309788
694,170,50,39309788
728,182,52,39309788
772,202,54,39309788
820,226,54,39309788
878,259,56,39309788
961,279,61,39309788
1031,344,64,39309788
1122,373,65,39309788
1202,452,69,39309788
1232,496,69,39309788
1279,550,70,39309788
1318,601,72,39309788
1352,640,76,39309788
1378,717,78,39309788
1400,766,78,39309788
1415,812,79,39309788
1434,856,80,39309788
1482,906,81,39309788
1513,953,82,39309788
1539,1009,82,39309788
1574,1043,82,39309788
1602,1096,83,39309788
1631,1146,83,39309788
1677,1171,83,39309788
1708,1204,86,39309788
1763,1224,86,39309788
1820,1263,87,39309788
1847,1286,88,39309788
1928,1319,90,39309788
2003,1346,92,39309788
2085,1375,93,39309788
2153,1414,94,39309788
2219,1473,95,39309788
2296,1490,97,39309788
2346,1544,98,39309788
2431,1571,102,39309788
2480,1602,102,39309788
2543,1626,102,39309788
2603,1661,104,39309788
2679,1702,107,39309788
2767,1734,109,39309788
2818,1790,110,39309788
2913,1903,112,39309788
3032,1966,115,39309788
3143,2028,115,39309788
3193,2089,117,39309788
3260,2126,121,39309788
3404,2218,123,39309788
3554,2310,127,39309788
3611,2366,131,39309788
3724,2438,134,39309788
3877,2483,140,39309788
3964,2532,147,39309788
4272,2585,152,39309788
4469,2738,160,39309788
4632,2811,163,39309788
4848,2852,169,39309788
5135,2904,175,39309788
5457,2971,179,39309788
5873,3044,185,39309788
6179,3110,195,39309788
6439,3156,205,39309788
6868,3275,215,39309788
7387,3508,235,39309788
8168,4095,256,39309788
8840,4338,271,39309788
9846,4573,285,39309788
11098,4904,318,39309788
12366,5186,346,39309788
13481,5572,370,39309788
14268,5831,392,39309788
15414,6214,426,39309788
16675,6568,457,39309788
17770,6868,496,39309788
18950,7515,549,39309788
20209,8121,607,39309788
21315,9271,652,39309788
22700,9862,712,39309788
24254,10770,773,39309788
25717,11333,856,39309788
27352,12205,925,39309788
29222,13211,1013,39309788
30868,13935,1100,39309788
32676,14785,1167,39309788
34502,15753,1251,39309788
36702,16814,1330,39309788
39139,18051,1437,39309788
41193,18859,1559,39309788
43262,19938,1660,39309788
45402,21122,1756,39309788
47151,22974,1839,39309788
49109,24760,1943,39309788
51524,26267,2050,39309788
53708,27912,2160,39309788
56020,29600,2262,39309788
58354,31077,2368,39309788
60479,33017,2473,39309788
62275,34741,2567,39309788
64701,36252,2685,39309788
67442,37879,2779,39309788
69612,39502,2882,39309788
72460,41380,2960,39309788
75194,43079,3055,39309788
77506,44724,3150,39309788
79735,46998,3250,39309788
81757,50782,3345,39309788
83867,52621,3432,39309788
86148,54316,3522,39309788
88171,56495,3616,39309788
90220,58492,3691,39309788
92530,60528,3781,39309788
94693,62836,3869,39309788
97159,64950,3950,39309788
99865,67147,4042,39309788
102226,69405,4122,39309788
104711,71268,4212,39309788
107573,73317,4284,39309788
110032,75217,4362,39309788
112585,77144,4458,39309788
115332,81062,4535,39309788
118300,83461,4603,39309788
121263,85546,4671,39309788
124609,87434,4741,39309788
126704,89275,4805,39309788
129151,91886,4868,39309788
131886,94111,4934,39309788
134722,96103,5017,39309788
137556,98442,5094,39309788
140603,101025,5161,39309788
144064,103197,5236,39309788
147389,105504,5310,39309788
150115,107775,5392,39309788
153599,109790,5464,39309788
156995,112102,5531,39309788
160436,114541,5588,39309788
164277,117208,5641,39309788
168290,120129,5709,39309788
172583,122700,5785,39309788
176931,125374,5860,39309788
180133,128945,5954,39309788
184709,131840,6036,39309788
188802,134369,6121,39309788
192797,137200,6208,39309788
197085,140446,6283,39309788
201050,143393,6353,39309788
204341,146409,6428,39309788
207985,150389,6519,39309788
211947,153761,6596,39309788
215784,157215,6668,39309788
219435,161009,6740,39309788
223612,164874,6814,39309788
227446,169020,6891,39309788
231177,172880,6959,39309788
234934,176602,7042,39309788
238338,180473,7123,39309788
242284,184205,7201,39309788
247039,187757,7275,39309788
252075,191368,7359,39309788
256719,195259,7422,39309788
260370,198560,7512,39309788
264684,202859,7589,39309788
269578,206324,7657,39309788
273821,209993,7732,39309788
278418,213817,7814,39309788
282672,217396,7881,39309788
286778,221283,7941,39309788
290309,224705,8014,39309788
294478,229132,8086,39309788
298702,233346,8166,39309788
303059,237241,8248,39309788
307385,241100,8332,39309788
311690,245305,8408,39309788
315597,249539,8491,39309788
319035,253591,8555,39309788
322856,258075,8625,39309788
327580,261757,8682,39309788
332635,264988,8754,39309788
337106,268761,8799,39309788
341699,273266,8867,39309788
345969,276918,8935,39309788
349450,280673,8990,39309788
353566,284784,9052,39309788
358290,288812,9122,39309788
362981,292197,9181,39309788
367474,295882,9231,39309788
372259,299804,9298,39309788
375931,303665,9347,39309788
379141,307482,9399,39309788
382949,312158,9464,39309788
387121,316371,9531,39309788
391044,319784,9604,39309788
394566,323815,9683,39309788
397780,328097,9735,39309788
400124,332330,9790,39309788
402330,336157,9852,39309788
405437,340050,9912,39309788
409358,344208,9970,39309788
413215,347396,10021,39309788
416802,350752,10086,39309788
420303,353962,10142,39309788
423524,357291,10198,39309788
426634,360477,10254,39309788
430678,363532,10317,39309788
434598,366134,10366,39309788
438265,369010,10418,39309788
442164,371826,10465,39309788
445949,375188,10513,39309788
449153,378209,10568,39309788
451707,381349,10623,39309788
455398,384593,10671,39309788
459908,388081,10724,39309788
463951,391010,10770,39309788
467755,394386,10815,39309788
470633,397241,10862,39309788
472630,399655,10910,39309788
475288,402782,10966,39309788
478701,405777,11017,39309788
482296,408756,11068,39309788
485870,417235,11128,39309788
489571,420206,11175,39309788
493139,423266,11244,39309788
496019,425926,11283,39309788
498549,428928,11327,39309788
501733,432233,11380,39309788
505310,434665,11432,39309788
508508,436657,11482,39309788
511806,439228,11532,39309788
514496,441856,11580,39309788
516915,444226,11623,39309788
519152,447039,11670,39309788
521542,449565,11712,39309788
524503,453025,11752,39309788
526852,455176,11795,39309788
529226,457490,11834,39309788
531769,460394,11883,39309788
533555,463040,11925,39309788
535321,465452,11958,39309788
537457,467654,11996,39309788
539749,469784,12031,39309788
542187,472054,12086,39309788
544670,474376,12125,39309788
547215,476297,12167,39309788
548821,478537,12200,39309788
550435,480903,12224,39309788
552549,482674,12258,39309788
554767,484570,12306,39309788
556728,486313,12340,39309788
558767,487863,12361,39309788
560622,489772,12387,39309788
562520,491657,12411,39309788
564200,493567,12432,39309788
566015,495725,12460,39309788
568138,498064,12477,39309788
569873,499846,12501,39309788
571253,501967,12526,39309788
572600,503897,12549,39309788
573622,505669,12565,39309788
574634,507446,12579,39309788
575972,509474,12603,39309788
577363,511639,12614,39309788
578916,513405,12636,39309788
580449,515321,12650,39309788
581811,517091,12670,39309788
583118,519005,12680,39309788
584145,520969,12697,39309788
585345,522637,12710,39309788
586503,524344,12725,39309788
587676,525792,12737,39309788
588803,527341,12744,39309788
589943,528872,12755,39309788
590779,530262,12767,39309788
591597,531803,12780,39309788
592528,533314,12791,39309788
593541,534801,12800,39309788
594442,536348,12808,39309788
595291,537841,12813,39309788
596193,539817,12824,39309788
597033,541746,12829,39309788
597774,543720,12834,39309788
598369,545529,12844,39309788
599126,547457,12856,39309788
599965,549346,12865,39309788
600755,551127,12869,39309788
601424,553025,12877,39309788
602331,554990,12881,39309788
602938,556742,12895,39309788
603739,558777,12906,39309788
604549,560583,12911,39309788
605416,562575,12915,39309788
606186,564359,12922,39309788
606991,565889,12932,39309788
607587,567898,12935,39309788
608232,569429,12944,39309788
609029,571198,12953,39309788
609852,573011,12962,39309788
610598,574920,12968,39309788
611407,576725,12977,39309788
612092,578292,12984,39309788
612870,579838,12988,39309788
613763,581542,12993,39309788
614576,583127,13000,39309788
615380,584752,13010,39309788
616259,586327,13018,39309788
617202,588260,13024,39309788
