Date,Mobility
15-02-2020,66404200.384333245
16-02-2020,66728566.669887945
17-02-2020,67067923.96308285
18-02-2020,66941467.46380352
19-02-2020,67044024.20214401
20-02-2020,66594031.03995949
21-02-2020,61135053.4034025
22-02-2020,65187389.09582363
23-02-2020,66028847.543022804
24-02-2020,66463266.0707381
25-02-2020,66692571.12177242
26-02-2020,66499261.61885363
27-02-2020,66692571.12177242
28-02-2020,67095302.57131424
29-02-2020,66763440.78193944
01-03-2020,66170878.67677137
02-03-2020,67368098.67428419
03-03-2020,66731753.70376598
04-03-2020,66798606.707405455
05-03-2020,66905471.915688
06-03-2020,64669175.49811513
07-03-2020,68691237.36184135
08-03-2020,72780444.04262154
09-03-2020,69858521.16166781
10-03-2020,50699024.36646701
11-03-2020,56510576.51945961
12-03-2020,63324088.10833269
13-03-2020,63406223.933026865
14-03-2020,62920527.036141336
15-03-2020,64223490.805872686
16-03-2020,64958375.85820383
17-03-2020,64128721.38476681
18-03-2020,64653892.67706041
19-03-2020,63721681.46528292
20-03-2020,64029643.493718885
21-03-2020,62386200.9947286
22-03-2020,45043910.72803413
23-03-2020,57700999.17908181
24-03-2020,49279165.199090436
25-03-2020,45123151.332264796
26-03-2020,45040185.884921096
27-03-2020,45889431.64935489
28-03-2020,47031064.8077554
29-03-2020,49057355.65187621
30-03-2020,47694788.386505015
31-03-2020,47935897.4113015
01-04-2020,46762577.174727514
02-04-2020,46845542.62207122
03-04-2020,47963276.0195329
04-04-2020,48255663.41349963
05-04-2020,49337647.258666255
06-04-2020,48709965.04562621
07-04-2020,50551317.330891855
08-04-2020,50732822.860048495
09-04-2020,49693746.43998845
10-04-2020,49974329.860193014
11-04-2020,49693746.43998845
12-04-2020,52122768.73365109
13-04-2020,50594270.573592484
14-04-2020,50732822.860048495
15-04-2020,50803692.52021551
16-04-2020,46928216.256000414
17-04-2020,47402109.17912377
18-04-2020,47287456.65360661
19-04-2020,48815954.81366521
20-04-2020,47662809.49491703
21-04-2020,48294845.99549318
22-04-2020,48429089.81200712
23-04-2020,48045949.653462075
24-04-2020,49029439.23440982
25-04-2020,48061524.28793131
26-04-2020,48242983.99949391
27-04-2020,48397402.73383368
28-04-2020,49444266.47112832
29-04-2020,49661475.73498596
30-04-2020,49539035.892234184
01-05-2020,50112006.706405476
02-05-2020,49681067.025982745
03-05-2020,51043634.29135394
04-05-2020,50297528.892089665
05-05-2020,49614214.02234327
06-05-2020,51056021.89194513
07-05-2020,49586835.41411188
08-05-2020,52320094.89309743
